mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto
2019-11,010,Total Europa,28066,Griñón,139,066,101.76
2019-11,011,Total Unión Europea,28066,Griñón,119,066,101.76
2019-11,000,Total,28067,Guadalix de la Sierra,168,067,101.76
2019-11,010,Total Europa,28067,Guadalix de la Sierra,128,067,101.76
2019-11,011,Total Unión Europea,28067,Guadalix de la Sierra,115,067,101.76
2019-11,121,Países Bajos,28067,Guadalix de la Sierra,36,067,88.15
2019-11,000,Total,28068,Guadarrama,780,068,101.76
2019-11,010,Total Europa,28068,Guadarrama,683,068,101.76
2019-11,011,Total Unión Europea,28068,Guadarrama,598,068,101.76
2019-11,030,Total América,28068,Guadarrama,42,068,101.76
2019-11,031,Total América del Norte,28068,Guadarrama,34,068,101.76
2019-11,040,Total Asia,28068,Guadarrama,38,068,101.76
2019-11,102,Austria,28068,Guadarrama,113,068,106.92
2019-11,110,Francia,28068,Guadarrama,94,068,84.71
2019-11,121,Países Bajos,28068,Guadarrama,71,068,88.15
2019-11,123,Portugal,28068,Guadarrama,106,068,111.43
2019-11,125,Reino Unido,28068,Guadarrama,73,068,133.26
2019-11,126,Alemania,28068,Guadarrama,65,068,111.85
2019-11,131,Suecia,28068,Guadarrama,37,068,88.31
2019-11,000,Total,28070,Horcajo de la Sierra-Aoslos,91,070,101.76
2019-11,010,Total Europa,28070,Horcajo de la Sierra-Aoslos,80,070,101.76
2019-11,011,Total Unión Europea,28070,Horcajo de la Sierra-Aoslos,79,070,101.76
2019-11,110,Francia,28070,Horcajo de la Sierra-Aoslos,32,070,84.71
2019-11,000,Total,28072,Hoyo de Manzanares,177,072,101.76
2019-11,010,Total Europa,28072,Hoyo de Manzanares,144,072,101.76
2019-11,011,Total Unión Europea,28072,Hoyo de Manzanares,134,072,101.76
2019-11,110,Francia,28072,Hoyo de Manzanares,43,072,84.71
2019-11,000,Total,28073,Humanes de Madrid,622,073,101.76
2019-11,010,Total Europa,28073,Humanes de Madrid,504,073,101.76
2019-11,011,Total Unión Europea,28073,Humanes de Madrid,444,073,101.76
2019-11,020,Total África,28073,Humanes de Madrid,47,073,101.76
2019-11,040,Total Asia,28073,Humanes de Madrid,55,073,101.76
2019-11,110,Francia,28073,Humanes de Madrid,96,073,84.71
2019-11,115,Italia,28073,Humanes de Madrid,31,073,96.36
2019-11,121,Países Bajos,28073,Humanes de Madrid,67,073,88.15
2019-11,123,Portugal,28073,Humanes de Madrid,115,073,111.43
2019-11,125,Reino Unido,28073,Humanes de Madrid,42,073,133.26
2019-11,126,Alemania,28073,Humanes de Madrid,57,073,111.85
2019-11,131,Suecia,28073,Humanes de Madrid,34,073,88.31
2019-11,228,Marruecos,28073,Humanes de Madrid,44,073,101.76
2019-11,407,China,28073,Humanes de Madrid,45,073,389.76
2019-11,000,Total,28074,Leganés,5119,074,101.76
2019-11,010,Total Europa,28074,Leganés,3986,074,101.76
2019-11,011,Total Unión Europea,28074,Leganés,3602,074,101.76
2019-11,020,Total África,28074,Leganés,215,074,101.76
2019-11,030,Total América,28074,Leganés,435,074,101.76
2019-11,031,Total América del Norte,28074,Leganés,176,074,101.76
2019-11,033,Total Sudamérica,28074,Leganés,251,074,101.76
2019-11,040,Total Asia,28074,Leganés,480,074,101.76
2019-11,102,Austria,28074,Leganés,249,074,106.92
2019-11,103,Bélgica,28074,Leganés,63,074,101.34
2019-11,104,Bulgaria,28074,Leganés,42,074,101.76
2019-11,107,Dinamarca,28074,Leganés,52,074,98.13
2019-11,110,Francia,28074,Leganés,1091,074,84.71
2019-11,113,Irlanda,28074,Leganés,53,074,97.59
2019-11,115,Italia,28074,Leganés,165,074,96.36
2019-11,117,Luxemburgo,28074,Leganés,164,074,101.76
2019-11,121,Países Bajos,28074,Leganés,726,074,88.15
2019-11,122,Polonia,28074,Leganés,106,074,73.62
2019-11,123,Portugal,28074,Leganés,140,074,111.43
2019-11,125,Reino Unido,28074,Leganés,274,074,133.26
2019-11,126,Alemania,28074,Leganés,430,074,111.85
2019-11,128,Rumania,28074,Leganés,95,074,132.15
2019-11,131,Suecia,28074,Leganés,209,074,88.31
2019-11,132,Suiza,28074,Leganés,41,074,211.23
2019-11,135,Ucrania,28074,Leganés,41,074,101.76
2019-11,220,Guinea ecuatorial,28074,Leganés,31,074,101.76
2019-11,228,Marruecos,28074,Leganés,138,074,101.76
2019-11,234,Nigeria,28074,Leganés,33,074,101.76
2019-11,302,EE.UU.,28074,Leganés,144,074,134.8
2019-11,343,Colombia,28074,Leganés,129,074,176.65
2019-11,348,Peru,28074,Leganés,45,074,101.76
2019-11,351,Venezuela,28074,Leganés,36,074,101.76
2019-11,407,China,28074,Leganés,320,074,389.76
2019-11,430,Republica de corea - corea del sur,28074,Leganés,119,074,142.74
2019-11,000,Total,28075,Loeches,547,075,101.76
2019-11,010,Total Europa,28075,Loeches,507,075,101.76
2019-11,011,Total Unión Europea,28075,Loeches,474,075,101.76
2019-11,102,Austria,28075,Loeches,75,075,106.92
2019-11,110,Francia,28075,Loeches,112,075,84.71
2019-11,115,Italia,28075,Loeches,39,075,96.36
2019-11,121,Países Bajos,28075,Loeches,105,075,88.15
2019-11,126,Alemania,28075,Loeches,46,075,111.85
2019-11,000,Total,28079,Madrid,442157,079,101.76
2019-11,010,Total Europa,28079,Madrid,308081,079,101.76
2019-11,011,Total Unión Europea,28079,Madrid,235006,079,101.76
2019-11,020,Total África,28079,Madrid,9875,079,101.76
2019-11,030,Total América,28079,Madrid,85224,079,101.76
2019-11,031,Total América del Norte,28079,Madrid,46620,079,101.76
2019-11,032,Total Centroamérica y Caribe,28079,Madrid,4025,079,101.76
2019-11,033,Total Sudamérica,28079,Madrid,34579,079,101.76
2019-11,040,Total Asia,28079,Madrid,38013,079,101.76
2019-11,050,Total Oceanía,28079,Madrid,964,079,101.76
2019-11,101,Albania,28079,Madrid,127,079,101.76
2019-11,102,Austria,28079,Madrid,14380,079,106.92
2019-11,103,Bélgica,28079,Madrid,12469,079,101.34
2019-11,104,Bulgaria,28079,Madrid,1518,079,101.76
2019-11,106,Chipre,28079,Madrid,280,079,101.76
2019-11,107,Dinamarca,28079,Madrid,4618,079,98.13
2019-11,109,Finlandia,28079,Madrid,1358,079,78.23
2019-11,110,Francia,28079,Madrid,56669,079,84.71
2019-11,111,Grecia,28079,Madrid,2182,079,101.76
2019-11,112,Hungria,28079,Madrid,1947,079,101.76
2019-11,113,Irlanda,28079,Madrid,3309,079,97.59
2019-11,114,Islandia,28079,Madrid,123,079,101.76
2019-11,115,Italia,28079,Madrid,34566,079,96.36
2019-11,116,Liechtenstein,28079,Madrid,658,079,101.76
2019-11,117,Luxemburgo,28079,Madrid,2728,079,101.76
2019-11,118,Malta,28079,Madrid,796,079,101.76
2019-11,120,Noruega,28079,Madrid,2246,079,104.87
2019-11,121,Países Bajos,28079,Madrid,30016,079,88.15
2019-11,122,Polonia,28079,Madrid,4995,079,73.62
2019-11,123,Portugal,28079,Madrid,17953,079,111.43
2019-11,124,Andorra,28079,Madrid,389,079,163.9
2019-11,125,Reino Unido,28079,Madrid,49288,079,133.26
2019-11,126,Alemania,28079,Madrid,28549,079,111.85
2019-11,128,Rumania,28079,Madrid,4467,079,132.15
2019-11,131,Suecia,28079,Madrid,6805,079,88.31
2019-11,132,Suiza,28079,Madrid,10293,079,211.23
2019-11,135,Ucrania,28079,Madrid,3246,079,101.76
2019-11,136,Letonia,28079,Madrid,404,079,101.76
2019-11,137,Moldavia / moldava,28079,Madrid,126,079,101.76
2019-11,138,Bielorrusia / belarus,28079,Madrid,139,079,101.76
2019-11,139,Georgia,28079,Madrid,193,079,101.76
2019-11,141,Estonia,28079,Madrid,666,079,101.76
2019-11,142,Lituania,28079,Madrid,484,079,101.76
2019-11,143,República Checa,28079,Madrid,1549,079,101.76
2019-11,144,Eslovaquia,28079,Madrid,748,079,101.76
2019-11,145,Bosnia-herzegovina,28079,Madrid,60,079,101.76
2019-11,146,Croacia,28079,Madrid,1055,079,101.76
2019-11,147,Eslovenia,28079,Madrid,495,079,101.76
2019-11,148,Armenia,28079,Madrid,51,079,101.76
2019-11,154,Rusia,28079,Madrid,5339,079,112.48
2019-11,156,Macedonia,28079,Madrid,63,079,101.76
2019-11,157,Serbia,28079,Madrid,537,079,101.76
2019-11,174,Gibraltar,28079,Madrid,166,079,101.76
2019-11,202,Angola,28079,Madrid,73,079,101.76
2019-11,203,Argelia,28079,Madrid,791,079,101.76
2019-11,208,Camerun,28079,Madrid,48,079,101.76
2019-11,211,Costa de marfil,28079,Madrid,49,079,101.76
2019-11,213,Egipto,28079,Madrid,733,079,101.76
2019-11,217,Ghana,28079,Madrid,94,079,101.76
2019-11,220,Guinea ecuatorial,28079,Madrid,358,079,101.76
2019-11,221,Kenia,28079,Madrid,137,079,101.76
2019-11,224,Libia,28079,Madrid,52,079,101.76
2019-11,227,Mali,28079,Madrid,90,079,101.76
2019-11,228,Marruecos,28079,Madrid,5826,079,101.76
2019-11,230,Mauritania,28079,Madrid,99,079,101.76
2019-11,231,Mozambique,28079,Madrid,30,079,101.76
2019-11,234,Nigeria,28079,Madrid,255,079,101.76
2019-11,236,Sudafrica,28079,Madrid,233,079,101.76
2019-11,239,Senegal,28079,Madrid,321,079,101.76
2019-11,243,Sudan,28079,Madrid,62,079,101.76
2019-11,248,Túnez,28079,Madrid,428,079,101.76
2019-11,301,Canada,28079,Madrid,1458,079,115.61
2019-11,302,EE.UU.,28079,Madrid,33689,079,134.8
2019-11,303,Mexico,28079,Madrid,11473,079,146.6
2019-11,314,Costa rica,28079,Madrid,535,079,101.76
2019-11,315,Cuba,28079,Madrid,55,079,101.76
2019-11,317,El salvador,28079,Madrid,304,079,101.76
2019-11,319,Guatemala,28079,Madrid,1179,079,101.76
2019-11,321,Honduras,28079,Madrid,462,079,101.76
2019-11,322,Jamaica,28079,Madrid,49,079,101.76
2019-11,323,Nicaragua,28079,Madrid,259,079,101.76
2019-11,324,Panama,28079,Madrid,773,079,101.76
2019-11,326,Republica dominicana,28079,Madrid,387,079,101.76
2019-11,340,Argentina,28079,Madrid,7284,079,91.22
2019-11,342,Brasil,28079,Madrid,5881,079,139.14
2019-11,343,Colombia,28079,Madrid,8017,079,176.65
2019-11,344,Chile,28079,Madrid,2190,079,131.67
2019-11,345,Ecuador,28079,Madrid,1112,079,101.76
2019-11,347,Paraguay,28079,Madrid,761,079,101.76
2019-11,348,Peru,28079,Madrid,5273,079,101.76
2019-11,350,Uruguay,28079,Madrid,1979,079,101.76
2019-11,351,Venezuela,28079,Madrid,1881,079,101.76
2019-11,402,Arabia saudita,28079,Madrid,1106,079,101.76
2019-11,403,Bahrein,28079,Madrid,40,079,101.76
2019-11,407,China,28079,Madrid,11653,079,389.76
2019-11,408,Emiratos arabes unidos,28079,Madrid,1734,079,243.63
2019-11,409,Filipinas,28079,Madrid,881,079,101.76
2019-11,410,India,28079,Madrid,1981,079,101.76
2019-11,411,Indonesia,28079,Madrid,718,079,101.76
2019-11,412,Iraq,28079,Madrid,144,079,101.76
2019-11,413,Iran,28079,Madrid,147,079,101.76
2019-11,414,Israel,28079,Madrid,6205,079,101.76
2019-11,415,Japón,28079,Madrid,4895,079,139.79
2019-11,416,Jordania,28079,Madrid,143,079,101.76
2019-11,418,Kuwait,28079,Madrid,304,079,101.76
2019-11,420,Libano,28079,Madrid,392,079,101.76
2019-11,421,Malasia,28079,Madrid,533,079,101.76
2019-11,425,Oman,28079,Madrid,148,079,101.76
2019-11,426,Pakistan,28079,Madrid,62,079,101.76
2019-11,427,Qatar,28079,Madrid,1002,079,101.76
2019-11,430,Republica de corea - corea del sur,28079,Madrid,1615,079,142.74
2019-11,432,Singapur,28079,Madrid,756,079,101.76
2019-11,433,Siria,28079,Madrid,38,079,101.76
2019-11,434,Sri lanka,28079,Madrid,43,079,101.76
2019-11,435,Tailandia,28079,Madrid,730,079,101.76
2019-11,436,Turquia,28079,Madrid,1736,079,127.7
2019-11,437,Vietnan,28079,Madrid,209,079,101.76
2019-11,442,Azerbaiyan,28079,Madrid,58,079,101.76
2019-11,443,Kazajstan,28079,Madrid,177,079,101.76
2019-11,499,Asia,28079,Madrid,485,079,101.76
2019-11,501,Australia,28079,Madrid,836,079,105.33
2019-11,504,Nueva zelanda,28079,Madrid,125,079,101.76
2019-11,000,Total,28080,Majadahonda,3275,080,101.76
2019-11,010,Total Europa,28080,Majadahonda,2782,080,101.76
2019-11,011,Total Unión Europea,28080,Majadahonda,2477,080,101.76
2019-11,020,Total África,28080,Majadahonda,34,080,101.76
2019-11,030,Total América,28080,Majadahonda,300,080,101.76
2019-11,031,Total América del Norte,28080,Majadahonda,174,080,101.76
2019-11,033,Total Sudamérica,28080,Majadahonda,120,080,101.76
2019-11,040,Total Asia,28080,Majadahonda,158,080,101.76
2019-11,102,Austria,28080,Majadahonda,386,080,106.92
2019-11,103,Bélgica,28080,Majadahonda,55,080,101.34
2019-11,107,Dinamarca,28080,Majadahonda,85,080,98.13
2019-11,110,Francia,28080,Majadahonda,521,080,84.71
2019-11,115,Italia,28080,Majadahonda,92,080,96.36
2019-11,117,Luxemburgo,28080,Majadahonda,92,080,101.76
2019-11,121,Países Bajos,28080,Majadahonda,694,080,88.15
2019-11,123,Portugal,28080,Majadahonda,71,080,111.43
2019-11,125,Reino Unido,28080,Majadahonda,278,080,133.26
2019-11,126,Alemania,28080,Majadahonda,315,080,111.85
2019-11,131,Suecia,28080,Majadahonda,100,080,88.31
2019-11,302,EE.UU.,28080,Majadahonda,129,080,134.8
2019-11,343,Colombia,28080,Majadahonda,46,080,176.65
2019-11,407,China,28080,Majadahonda,118,080,389.76
2019-11,000,Total,28082,Manzanares el Real,232,082,101.76
2019-11,010,Total Europa,28082,Manzanares el Real,206,082,101.76
2019-11,011,Total Unión Europea,28082,Manzanares el Real,168,082,101.76
2019-11,110,Francia,28082,Manzanares el Real,45,082,84.71
2019-11,121,Países Bajos,28082,Manzanares el Real,58,082,88.15
2019-11,125,Reino Unido,28082,Manzanares el Real,36,082,133.26
2019-11,000,Total,28083,Meco,780,083,101.76
2019-11,010,Total Europa,28083,Meco,677,083,101.76
2019-11,011,Total Unión Europea,28083,Meco,627,083,101.76
2019-11,030,Total América,28083,Meco,76,083,101.76
2019-11,031,Total América del Norte,28083,Meco,71,083,101.76
2019-11,110,Francia,28083,Meco,82,083,84.71
2019-11,115,Italia,28083,Meco,36,083,96.36
2019-11,121,Países Bajos,28083,Meco,75,083,88.15
2019-11,122,Polonia,28083,Meco,39,083,73.62
2019-11,125,Reino Unido,28083,Meco,30,083,133.26
2019-11,126,Alemania,28083,Meco,154,083,111.85
2019-11,128,Rumania,28083,Meco,48,083,132.15
2019-11,131,Suecia,28083,Meco,79,083,88.31
2019-11,000,Total,28084,Mejorada del Campo,630,084,101.76
2019-11,010,Total Europa,28084,Mejorada del Campo,534,084,101.76
2019-11,011,Total Unión Europea,28084,Mejorada del Campo,484,084,101.76
2019-11,020,Total África,28084,Mejorada del Campo,36,084,101.76
2019-11,030,Total América,28084,Mejorada del Campo,51,084,101.76
2019-11,110,Francia,28084,Mejorada del Campo,120,084,84.71
2019-11,121,Países Bajos,28084,Mejorada del Campo,75,084,88.15
2019-11,125,Reino Unido,28084,Mejorada del Campo,42,084,133.26
2019-11,126,Alemania,28084,Mejorada del Campo,88,084,111.85
2019-11,128,Rumania,28084,Mejorada del Campo,39,084,132.15
2019-11,131,Suecia,28084,Mejorada del Campo,46,084,88.31
2019-11,000,Total,28085,Miraflores de la Sierra,122,085,101.76
2019-11,010,Total Europa,28085,Miraflores de la Sierra,108,085,101.76
2019-11,011,Total Unión Europea,28085,Miraflores de la Sierra,89,085,101.76
2019-11,121,Países Bajos,28085,Miraflores de la Sierra,31,085,88.15
2019-11,000,Total,28086,"Molar, El",354,086,101.76
2019-11,010,Total Europa,28086,"Molar, El",307,086,101.76
2019-11,011,Total Unión Europea,28086,"Molar, El",255,086,101.76
2019-11,110,Francia,28086,"Molar, El",67,086,84.71
2019-11,121,Países Bajos,28086,"Molar, El",40,086,88.15
2019-11,125,Reino Unido,28086,"Molar, El",47,086,133.26
2019-11,126,Alemania,28086,"Molar, El",49,086,111.85
2019-11,000,Total,28087,"Molinos, Los",51,087,101.76
2019-11,010,Total Europa,28087,"Molinos, Los",41,087,101.76
2019-11,011,Total Unión Europea,28087,"Molinos, Los",32,087,101.76
2019-11,000,Total,28088,Montejo de la Sierra,48,088,101.76
2019-11,010,Total Europa,28088,Montejo de la Sierra,37,088,101.76
2019-11,011,Total Unión Europea,28088,Montejo de la Sierra,31,088,101.76
2019-11,000,Total,28089,Moraleja de Enmedio,141,089,101.76
2019-11,010,Total Europa,28089,Moraleja de Enmedio,111,089,101.76
2019-11,011,Total Unión Europea,28089,Moraleja de Enmedio,102,089,101.76
2019-11,102,Austria,28089,Moraleja de Enmedio,35,089,106.92
2019-11,000,Total,28090,Moralzarzal,186,090,101.76
2019-11,010,Total Europa,28090,Moralzarzal,168,090,101.76
2019-11,011,Total Unión Europea,28090,Moralzarzal,136,090,101.76
2019-11,110,Francia,28090,Moralzarzal,57,090,84.71
2019-11,000,Total,28091,Morata de Tajuña,113,091,101.76
2019-11,010,Total Europa,28091,Morata de Tajuña,103,091,101.76
2019-11,011,Total Unión Europea,28091,Morata de Tajuña,90,091,101.76
2019-11,110,Francia,28091,Morata de Tajuña,33,091,84.71
2019-11,000,Total,28092,Móstoles,4174,092,101.76
2019-11,010,Total Europa,28092,Móstoles,3436,092,101.76
2019-11,011,Total Unión Europea,28092,Móstoles,2976,092,101.76
2019-11,020,Total África,28092,Móstoles,365,092,101.76
2019-11,030,Total América,28092,Móstoles,305,092,101.76
2019-11,031,Total América del Norte,28092,Móstoles,135,092,101.76
2019-11,033,Total Sudamérica,28092,Móstoles,164,092,101.76
2019-11,040,Total Asia,28092,Móstoles,65,092,101.76
2019-11,102,Austria,28092,Móstoles,199,092,106.92
2019-11,103,Bélgica,28092,Móstoles,45,092,101.34
2019-11,104,Bulgaria,28092,Móstoles,35,092,101.76
2019-11,107,Dinamarca,28092,Móstoles,32,092,98.13
2019-11,110,Francia,28092,Móstoles,892,092,84.71
2019-11,115,Italia,28092,Móstoles,121,092,96.36
2019-11,117,Luxemburgo,28092,Móstoles,141,092,101.76
2019-11,121,Países Bajos,28092,Móstoles,765,092,88.15
2019-11,122,Polonia,28092,Móstoles,81,092,73.62
2019-11,123,Portugal,28092,Móstoles,110,092,111.43
2019-11,125,Reino Unido,28092,Móstoles,312,092,133.26
2019-11,126,Alemania,28092,Móstoles,306,092,111.85
2019-11,128,Rumania,28092,Móstoles,80,092,132.15
2019-11,131,Suecia,28092,Móstoles,136,092,88.31
2019-11,132,Suiza,28092,Móstoles,43,092,211.23
2019-11,135,Ucrania,28092,Móstoles,70,092,101.76
2019-11,220,Guinea ecuatorial,28092,Móstoles,113,092,101.76
2019-11,228,Marruecos,28092,Móstoles,174,092,101.76
2019-11,234,Nigeria,28092,Móstoles,64,092,101.76
2019-11,302,EE.UU.,28092,Móstoles,119,092,134.8
2019-11,343,Colombia,28092,Móstoles,63,092,176.65
2019-11,348,Peru,28092,Móstoles,38,092,101.76
2019-11,407,China,28092,Móstoles,33,092,389.76
2019-11,000,Total,28093,Navacerrada,114,093,101.76
2019-11,010,Total Europa,28093,Navacerrada,97,093,101.76
2019-11,011,Total Unión Europea,28093,Navacerrada,69,093,101.76
2019-11,000,Total,28094,Navalafuente,65,094,101.76
2019-11,010,Total Europa,28094,Navalafuente,51,094,101.76
2019-11,011,Total Unión Europea,28094,Navalafuente,47,094,101.76
2019-11,000,Total,28095,Navalagamella,42,095,101.76
2019-11,010,Total Europa,28095,Navalagamella,30,095,101.76
2019-11,000,Total,28096,Navalcarnero,594,096,101.76
2019-11,010,Total Europa,28096,Navalcarnero,511,096,101.76
2019-11,011,Total Unión Europea,28096,Navalcarnero,450,096,101.76
2019-11,020,Total África,28096,Navalcarnero,39,096,101.76
2019-11,030,Total América,28096,Navalcarnero,31,096,101.76
2019-11,102,Austria,28096,Navalcarnero,36,096,106.92
2019-11,110,Francia,28096,Navalcarnero,132,096,84.71
2019-11,121,Países Bajos,28096,Navalcarnero,121,096,88.15
2019-11,123,Portugal,28096,Navalcarnero,31,096,111.43
2019-11,125,Reino Unido,28096,Navalcarnero,48,096,133.26
2019-11,126,Alemania,28096,Navalcarnero,54,096,111.85
2019-11,228,Marruecos,28096,Navalcarnero,36,096,101.76
2019-11,000,Total,28099,Navas del Rey,45,099,101.76
2019-11,010,Total Europa,28099,Navas del Rey,36,099,101.76
2019-11,011,Total Unión Europea,28099,Navas del Rey,32,099,101.76
2019-11,000,Total,28100,Nuevo Baztán,85,100,101.76
2019-11,010,Total Europa,28100,Nuevo Baztán,72,100,101.76
2019-11,011,Total Unión Europea,28100,Nuevo Baztán,63,100,101.76
2019-11,000,Total,28102,Orusco de Tajuña,60,102,101.76
2019-11,010,Total Europa,28102,Orusco de Tajuña,36,102,101.76
2019-11,000,Total,28104,Paracuellos de Jarama,1588,104,101.76
2019-11,010,Total Europa,28104,Paracuellos de Jarama,1251,104,101.76
2019-11,011,Total Unión Europea,28104,Paracuellos de Jarama,1072,104,101.76
2019-11,030,Total América,28104,Paracuellos de Jarama,206,104,101.76
2019-11,031,Total América del Norte,28104,Paracuellos de Jarama,63,104,101.76
2019-11,033,Total Sudamérica,28104,Paracuellos de Jarama,139,104,101.76
2019-11,040,Total Asia,28104,Paracuellos de Jarama,99,104,101.76
2019-11,110,Francia,28104,Paracuellos de Jarama,433,104,84.71
2019-11,115,Italia,28104,Paracuellos de Jarama,151,104,96.36
2019-11,121,Países Bajos,28104,Paracuellos de Jarama,64,104,88.15
2019-11,123,Portugal,28104,Paracuellos de Jarama,131,104,111.43
2019-11,125,Reino Unido,28104,Paracuellos de Jarama,118,104,133.26
2019-11,126,Alemania,28104,Paracuellos de Jarama,100,104,111.85
2019-11,128,Rumania,28104,Paracuellos de Jarama,54,104,132.15
2019-11,302,EE.UU.,28104,Paracuellos de Jarama,32,104,134.8
2019-11,342,Brasil,28104,Paracuellos de Jarama,39,104,139.14
2019-11,407,China,28104,Paracuellos de Jarama,37,104,389.76
2019-11,000,Total,28106,Parla,3116,106,101.76
2019-11,010,Total Europa,28106,Parla,1936,106,101.76
2019-11,011,Total Unión Europea,28106,Parla,1758,106,101.76
