ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,id_zona,nombre_zona
13,28,090,01,002,2657,0.5058,0.4942,41.1426,0.1746,0.6733,0.1521,0.125,0.1573,0.0675,0.052,0.4008,0.1177,0.5299,0.6005,179,Moralzarzal
13,28,090,01,003,2996,0.4913,0.5087,41.0304,0.1746,0.6889,0.1365,0.0501,0.0828,0.0784,0.0631,0.5261,0.097,0.5681,0.6292,179,Moralzarzal
13,28,090,01,004,2824,0.5032,0.4968,39.4476,0.1948,0.6887,0.1165,0.085,0.1243,0.0849,0.0673,0.456,0.1139,0.5475,0.6179,179,Moralzarzal
13,28,090,01,005,2503,0.5006,0.4994,38.7491,0.2173,0.654,0.1286,0.0459,0.0827,0.0684,0.0526,0.5477,0.0764,0.5921,0.6411,179,Moralzarzal
13,28,091,01,001,1895,0.4881,0.5119,40.3689,0.1784,0.6855,0.1361,0.153,0.1736,0.036,0.0199,0.1946,0.1722,0.5003,0.6044,180,Morata de Tajuña
13,28,091,01,002,1397,0.5068,0.4932,46.204,0.136,0.6092,0.2548,0.116,0.1532,0.029,0.0182,0.1839,0.1698,0.4374,0.5269,180,Morata de Tajuña
13,28,091,02,001,2309,0.4946,0.5054,40.7856,0.1728,0.6752,0.152,0.1356,0.1654,0.0314,0.022,0.2246,0.1724,0.5152,0.6225,180,Morata de Tajuña
13,28,091,02,002,2307,0.4907,0.5093,41.2692,0.1825,0.6463,0.1712,0.1743,0.1864,0.0376,0.0249,0.2306,0.182,0.4576,0.5594,180,Morata de Tajuña
13,28,092,01,001,1706,0.5106,0.4894,43.8611,0.1471,0.6254,0.2274,0.2098,0.2679,0.0309,0.022,0.2041,0.1758,0.4124,0.5003,006,Alcalde Bartolomé González
13,28,092,01,002,1433,0.5269,0.4731,44.5192,0.1424,0.6106,0.247,0.1891,0.2401,0.0277,0.0155,0.1603,0.2083,0.4207,0.5313,067,Dos de Mayo
13,28,092,01,003,1234,0.5211,0.4789,45.3128,0.1418,0.5908,0.2674,0.1767,0.2593,0.0387,0.0236,0.1775,0.1952,0.4127,0.5127,067,Dos de Mayo
13,28,092,01,004,762,0.5066,0.4934,48.9711,0.122,0.5315,0.3465,0.1601,0.1877,0.0179,0.0135,0.1868,0.1945,0.3528,0.438,067,Dos de Mayo
13,28,092,01,005,1174,0.5017,0.4983,45.4923,0.1158,0.6431,0.2411,0.1848,0.2641,0.0328,0.027,0.1618,0.1701,0.4229,0.5096,067,Dos de Mayo
13,28,092,01,006,1025,0.5268,0.4732,46.8322,0.1424,0.5493,0.3083,0.1122,0.1824,0.0228,0.0137,0.1889,0.1829,0.3914,0.479,067,Dos de Mayo
13,28,092,01,007,1038,0.5173,0.4827,46.1021,0.1156,0.6137,0.2707,0.1455,0.2042,0.0283,0.0174,0.1885,0.1756,0.4194,0.5087,067,Dos de Mayo
13,28,092,01,008,1832,0.5109,0.4891,45.4061,0.1376,0.6032,0.2593,0.1632,0.1861,0.038,0.0247,0.1835,0.1636,0.4367,0.5222,067,Dos de Mayo
13,28,092,01,009,1761,0.502,0.498,47.7024,0.1039,0.6184,0.2777,0.0591,0.0954,0.045,0.0317,0.2357,0.1414,0.4309,0.5019,082,El Soto
13,28,092,01,010,1380,0.5043,0.4957,42.6761,0.1348,0.7174,0.1478,0.058,0.0848,0.0628,0.0469,0.2236,0.1372,0.5427,0.629,082,El Soto
13,28,092,01,011,2257,0.5237,0.4763,43.3026,0.1356,0.6974,0.167,0.1241,0.1746,0.0559,0.0441,0.306,0.1348,0.5264,0.6084,082,El Soto
13,28,092,01,012,2338,0.5175,0.4825,42.5137,0.1429,0.67490000000000006,0.1822,0.1334,0.2002,0.0394,0.025,0.228,0.1635,0.4875,0.5828,082,El Soto
13,28,092,01,013,2102,0.5057,0.4943,41.5771,0.1313,0.7417,0.127,0.0875,0.1332,0.0608,0.04,0.2656,0.1526,0.5537,0.6533,082,El Soto
13,28,092,01,014,1879,0.52,0.48,42.7126,0.1181,0.7674,0.1144,0.0713,0.1054,0.0543,0.0428,0.2667,0.1421,0.5757,0.6711,082,El Soto
13,28,092,01,015,1770,0.5051,0.4949,40.5153,0.1232,0.7881,0.0887,0.0672,0.1011,0.0793,0.0535,0.3073,0.1194,0.5941,0.6746,082,El Soto
13,28,092,01,016,1111,0.5113,0.4887,47.9829,0.1071,0.5923,0.3006,0.0873,0.135,0.0353,0.0232,0.2167,0.1537,0.4163,0.4919,067,Dos de Mayo
13,28,092,01,017,2473,0.5075,0.4925,41.2814,0.1589,0.6797,0.1613,0.0845,0.1415,0.0697,0.0505,0.3779,0.1202,0.5245,0.5962,196,Parque Coimbra
13,28,092,01,018,1936,0.5052,0.4948,40.0496,0.1829,0.6679,0.1493,0.0888,0.1544,0.0556,0.0436,0.3521,0.1159,0.5398,0.6106,196,Parque Coimbra
13,28,092,01,019,2958,0.5169,0.4831,38.4672,0.2072,0.6437,0.1491,0.1826,0.2113,0.0456,0.0337,0.2516,0.2668,0.4243,0.5787,196,Parque Coimbra
13,28,092,01,020,1616,0.505,0.495,38.8125,0.1894,0.6863,0.1244,0.0439,0.0984,0.0977,0.0802,0.3939,0.0854,0.5397,0.5901,196,Parque Coimbra
13,28,092,01,021,1456,0.4993,0.5007,36.0371,0.2569,0.6641,0.079,0.0295,0.0632,0.061,0.0462,0.4196,0.098,0.6377,0.707,082,El Soto
13,28,092,01,022,2141,0.4914,0.5086,37.0402,0.1924,0.7286,0.0789,0.0617,0.1098,0.1058,0.0844,0.4025,0.0693,0.6061,0.6512,196,Parque Coimbra
13,28,092,01,023,1131,0.5004,0.4996,41.5738,0.1645,0.6578,0.1777,0.0787,0.1256,0.0762,0.0603,0.3492,0.1128,0.491,0.5534,196,Parque Coimbra
13,28,092,01,024,813,0.4576,0.5424,43.4416,0.1341,0.6458,0.2202,0.08,0.1205,0.0625,0.0483,0.3395,0.105,0.5085,0.5682,196,Parque Coimbra
13,28,092,02,001,2078,0.5197,0.4803,43.5938,0.1203,0.6785,0.2012,0.2334,0.3215,0.0356,0.0246,0.2084,0.1998,0.4382,0.5476,006,Alcalde Bartolomé González
13,28,092,02,002,1215,0.5128,0.4872,45.4831,0.1193,0.6255,0.2551,0.21560000000000001,0.2568,0.0402,0.0243,0.1953,0.1964,0.4131,0.514,006,Alcalde Bartolomé González
13,28,092,02,003,1327,0.5207,0.4793,44.2615,0.1439,0.6307,0.2253,0.1748,0.2298,0.0431,0.0255,0.2201,0.1919,0.4375,0.5414,006,Alcalde Bartolomé González
13,28,092,02,004,1240,0.5121,0.4879,43.8202,0.1427,0.6274,0.2298,0.2226,0.3323,0.0348,0.0245,0.1816,0.19,0.413,0.5099,006,Alcalde Bartolomé González
NA,NA,092,02,005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,Alcalde Bartolomé González
13,28,092,02,006,1541,0.5016,0.4984,45.6885,0.1181,0.6243,0.2576,0.2154,0.2803,0.0397,0.025,0.1987,0.2,0.4032,0.504,127,La Princesa
13,28,092,02,007,1574,0.5159,0.4841,41.6296,0.1709,0.6353,0.1938,0.0743,0.1213,0.0529,0.0337,0.3831,0.09,0.5655,0.6215,082,El Soto
13,28,092,02,008,1581,0.5218,0.4782,47.1044,0.1176,0.5832,0.2992,0.1524,0.1885,0.0358,0.0222,0.2265,0.1431,0.4208,0.491,214,Presentación Sabio
13,28,092,02,009,1079,0.507,0.493,47.0955,0.1251,0.582,0.2929,0.1492,0.2048,0.0307,0.0201,0.196,0.1898,0.3888,0.4799,127,La Princesa
13,28,092,02,010,984,0.5152,0.4848,42.1616,0.1575,0.6555,0.187,0.2947,0.3374,0.0326,0.0157,0.1773,0.1982,0.4294,0.5356,127,La Princesa
13,28,092,02,011,1218,0.5033,0.4967,47.3013,0.1141,0.6117,0.2742,0.2635,0.3268,0.0361,0.0259,0.2178,0.1937,0.405,0.5023,127,La Princesa
13,28,092,02,012,1078,0.4981,0.5019,42.2904,0.1401,0.6753,0.1846,0.321,0.4054,0.0388,0.0205,0.1791,0.2417,0.4164,0.5491,127,La Princesa
13,28,092,02,013,1315,0.524,0.476,48.8259,0.1125,0.565,0.3224,0.2015,0.2692,0.0351,0.0266,0.2228,0.1661,0.3873,0.4644,127,La Princesa
13,28,092,02,014,1579,0.5149,0.4851,46.1469,0.1273,0.6168,0.2559,0.2324,0.2989,0.0312,0.0189,0.2003,0.1429,0.4528,0.5283,127,La Princesa
13,28,092,02,015,1120,0.5054,0.4946,48.2446,0.1,0.5946,0.3054,0.0929,0.142,0.0417,0.0327,0.3135,0.124,0.4345,0.496,127,La Princesa
13,28,092,02,016,1447,0.51,0.49,47.1341,0.1265,0.5853,0.2882,0.1272,0.1797,0.0427,0.0285,0.2998,0.122,0.4328,0.4929,127,La Princesa
13,28,092,02,017,2024,0.5114,0.4886,46.0455,0.1235,0.6458,0.2307,0.1082,0.1433,0.053,0.0411,0.3202,0.126,0.4887,0.5592,127,La Princesa
13,28,092,02,018,1161,0.5013,0.4987,42.4798,0.1413,0.6589,0.1998,0.1223,0.2127,0.0592,0.0331,0.2828,0.1207,0.4895,0.5567,082,El Soto
13,28,092,02,019,1101,0.5241,0.4759,45.7239,0.1317,0.6067,0.2616,0.0808,0.1172,0.0533,0.0418,0.3462,0.1167,0.4592,0.5199,214,Presentación Sabio
13,28,092,02,020,1432,0.5349,0.4651,47.0321,0.1096,0.6348,0.2556,0.1229,0.1501,0.0431,0.0369,0.3325,0.1385,0.4392,0.5098,214,Presentación Sabio
13,28,092,02,021,1636,0.5263,0.4737,48.5758,0.1064,0.5813,0.3123,0.1094,0.1479,0.0376,0.0301,0.3413,0.0983,0.4453,0.4938,214,Presentación Sabio
13,28,092,02,022,1114,0.5099,0.4901,49.9246,0.0987,0.5476,0.3537,0.1266,0.1526,0.0359,0.0239,0.2978,0.139,0.3765,0.4373,127,La Princesa
13,28,092,02,023,1312,0.529,0.471,49.2607,0.1105,0.5465,0.343,0.1006,0.1395,0.0471,0.0368,0.3076,0.1297,0.3967,0.4559,127,La Princesa
13,28,092,02,024,1305,0.5126,0.4874,50.6621,0.1011,0.5057,0.3931,0.1034,0.141,0.0375,0.0307,0.3308,0.131,0.3734,0.4297,127,La Princesa
13,28,092,02,025,1327,0.5064,0.4936,49.0919,0.11,0.5509,0.3391,0.0776,0.1417,0.0533,0.0406,0.381,0.104,0.4157,0.464,127,La Princesa
13,28,092,02,026,1301,0.5165,0.4835,48.4535,0.1038,0.5673,0.329,0.083,0.1422,0.042,0.036,0.4005,0.1285,0.4014,0.4605,214,Presentación Sabio
NA,NA,092,02,027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,Presentación Sabio
13,28,092,02,028,1877,0.5194,0.4806,48.3484,0.1204,0.5498,0.3298,0.1316,0.1907,0.0388,0.0279,0.3592,0.1279,0.3882,0.4452,214,Presentación Sabio
13,28,092,02,029,1990,0.5226,0.4774,46.9342,0.1196,0.5894,0.291,0.0894,0.1533,0.0588,0.0445,0.3933,0.1146,0.4543,0.5131,214,Presentación Sabio
13,28,092,02,030,847,0.5218,0.4782,46.2066,0.1275,0.5891,0.2834,0.0885,0.1665,0.0622,0.0474,0.3965,0.1481,0.4357,0.5115,214,Presentación Sabio
13,28,092,02,031,1195,0.5255,0.4745,46.7406,0.1305,0.5866,0.2828,0.0862,0.1356,0.0318,0.0269,0.3484,0.1167,0.4591,0.5197,127,La Princesa
13,28,092,02,032,1678,0.5221,0.4779,41.2646,0.1609,0.6698,0.1692,0.0912,0.1383,0.0447,0.027,0.3068,0.1227,0.5384,0.6136,082,El Soto
13,28,092,02,033,1294,0.5062,0.4938,44.1669,0.1352,0.6283,0.2365,0.1321,0.2056,0.0626,0.0474,0.3718,0.1164,0.4611,0.5219,214,Presentación Sabio
13,28,092,02,034,2202,0.515,0.485,37.4946,0.213,0.6826,0.1045,0.0468,0.0817,0.0606,0.0404,0.3722,0.1082,0.6042,0.6774,214,Presentación Sabio
13,28,092,02,035,1310,0.4969,0.5031,44.1176,0.1038,0.6916,0.2046,0.0924,0.1527,0.0826,0.0656,0.4003,0.1389,0.4804,0.5579,214,Presentación Sabio
13,28,092,02,036,1034,0.5174,0.4826,49.1402,0.0977,0.5551,0.3472,0.1015,0.1451,0.0547,0.0418,0.3869,0.1393,0.4041,0.4695,214,Presentación Sabio
13,28,092,02,037,1045,0.5062,0.4938,47.4163,0.1053,0.6153,0.2794,0.0737,0.1397,0.0759,0.0578,0.3647,0.1207,0.4364,0.4963,214,Presentación Sabio
13,28,092,02,038,2613,0.5216,0.4784,39.4967,0.1776,0.7107,0.1117,0.0808,0.1209,0.0586,0.0456,0.3783,0.114,0.597,0.6738,214,Presentación Sabio
13,28,092,02,039,834,0.5072,0.4928,43.1031,0.1283,0.693,0.1787,0.0612,0.1007,0.0825,0.0591,0.4099,0.0968,0.5007,0.5543,214,Presentación Sabio
13,28,092,03,001,1873,0.5083,0.4917,42.1991,0.1388,0.6722,0.189,0.2776,0.3422,0.0285,0.0211,0.1953,0.1644,0.46,0.5505,006,Alcalde Bartolomé González
13,28,092,03,002,1236,0.5259,0.4741,44.5542,0.1286,0.6383,0.233,0.1926,0.2856,0.0306,0.0158,0.1931,0.192,0.4299,0.532,006,Alcalde Bartolomé González
13,28,092,03,003,1554,0.5084,0.4916,44.6789,0.1384,0.6158,0.2458,0.1995,0.2799,0.0306,0.0194,0.1583,0.2149,0.3928,0.5004,006,Alcalde Bartolomé González
13,28,092,03,004,1045,0.5091,0.4909,46.5024,0.11,0.6144,0.2756,0.1952,0.2842,0.0258,0.0151,0.1839,0.177,0.4151,0.5043,026,Barcelona
13,28,092,03,005,1132,0.5071,0.4929,42.7032,0.1396,0.6581,0.2023,0.3101,0.3578,0.0318,0.0185,0.1622,0.1617,0.43120000000000003,0.5144,026,Barcelona
13,28,092,03,006,1964,0.5249,0.4751,43.5372,0.1395,0.6349,0.2256,0.2184,0.2744,0.0266,0.0136,0.1556,0.2046,0.4254,0.5349,026,Barcelona
13,28,092,03,007,1199,0.5154,0.4846,46.2911,0.1359,0.5955,0.2686,0.2002,0.2469,0.0347,0.0203,0.168,0.2485,0.3736,0.4971,026,Barcelona
13,28,092,03,008,1584,0.5063,0.49370000000000003,43.3864,0.1559,0.601,0.2431,0.154,0.1926,0.0441,0.0277,0.2708,0.1484,0.4764,0.5595,092,Felipe II
13,28,092,03,009,1531,0.5147,0.4853,46.2848,0.1306,0.5794,0.29,0.1424,0.1894,0.0263,0.0203,0.1878,0.1918,0.3832,0.4741,092,Felipe II
13,28,092,03,010,1058,0.517,0.483,47.086,0.1191,0.5832,0.2977,0.15310000000000001,0.189,0.0333,0.0204,0.2071,0.1382,0.4281,0.4968,026,Barcelona
13,28,092,03,011,1568,0.4981,0.5019,43.3508,0.1467,0.6307,0.2226,0.2672,0.3227,0.0321,0.0127,0.151,0.227,0.4021,0.5202,026,Barcelona
13,28,092,03,012,1923,0.5081,0.4919,45.7327,0.1243,0.6505,0.2252,0.1394,0.1934,0.035,0.0243,0.1971,0.1621,0.4543,0.5422,026,Barcelona
13,28,092,03,013,1338,0.5187,0.4813,46.1928,0.1069,0.6577,0.2354,0.157,0.2317,0.0351,0.0268,0.1975,0.1842,0.441,0.5406,026,Barcelona
13,28,092,03,014,739,0.5332,0.4668,46.452,0.1488,0.5413,0.3099,0.134,0.157,0.0207,0.0111,0.151,0.1512,0.3927,0.4626,026,Barcelona
13,28,092,03,015,1153,0.5282,0.4718,45.5872,0.1483,0.5603,0.2914,0.1093,0.1578,0.0387,0.0204,0.1762,0.1429,0.4216,0.4919,026,Barcelona
13,28,092,03,016,1584,0.5208,0.4792,44.4268,0.1383,0.6414,0.2203,0.1124,0.1673,0.0491,0.0366,0.2821,0.1509,0.474,0.5582,092,Felipe II
13,28,092,03,017,2138,0.5262,0.4738,43.2371,0.1581,0.6464,0.1955,0.0954,0.1459,0.0494,0.0317,0.2983,0.1376,0.505,0.5856,092,Felipe II
13,28,092,03,018,1677,0.5051,0.4949,48.2403,0.1216,0.5605,0.3178,0.0781,0.1252,0.0421,0.0299,0.2145,0.1453,0.4114,0.4813,092,Felipe II
13,28,092,03,019,1607,0.5233,0.4767,47.766,0.1151,0.5856,0.2993,0.1226,0.1481,0.0281,0.0197,0.218,0.1313,0.4515,0.5197,026,Barcelona
13,28,092,03,020,1185,0.5198,0.4802,51.1857,0.0878,0.5359,0.3764,0.108,0.1359,0.0296,0.0194,0.2054,0.2068,0.3478,0.4385,026,Barcelona
13,28,092,03,021,900,0.5322,0.4678,51.26,0.1,0.5189,0.3811,0.0511,0.1,0.0481,0.037,0.30620000000000003,0.1194,0.3642,0.4136,026,Barcelona
13,28,092,03,022,1178,0.5153,0.4847,43.4805,0.1367,0.6732,0.1902,0.1231,0.1655,0.0462,0.0256,0.2271,0.161,0.4867,0.5801,092,Felipe II
13,28,092,03,023,1255,0.5187,0.4813,41.9649,0.1394,0.6884,0.1721,0.1466,0.2056,0.0472,0.0296,0.2426,0.1339,0.5093,0.588,092,Felipe II
13,28,092,03,024,1095,0.5068,0.4932,49.5763,0.0904,0.568,0.3416,0.1142,0.147,0.0331,0.0271,0.2078,0.1499,0.3986,0.4689,026,Barcelona
13,28,092,03,025,853,0.5334,0.4666,51.32,0.1008,0.5404,0.3587,0.068,0.1055,0.0495,0.0417,0.3286,0.1306,0.4081,0.4694,026,Barcelona
13,28,092,03,026,2189,0.5263,0.4737,43.6482,0.1462,0.6514,0.2024,0.0964,0.1645,0.0385,0.0316,0.2916,0.1493,0.4938,0.5805,092,Felipe II
13,28,092,03,027,948,0.5306,0.4694,45.423,0.1319,0.6065,0.2616,0.211,0.269,0.0377,0.0255,0.2199,0.165,0.418,0.5006,026,Barcelona
13,28,092,03,028,2375,0.5141,0.4859,42.8939,0.1251,0.7103,0.1646,0.0733,0.1339,0.0597,0.0448,0.2883,0.1445,0.5159,0.603,092,Felipe II
13,28,092,03,029,709,0.5374,0.4626,49.103,0.134,0.519,0.347,0.0592,0.0917,0.0358,0.0326,0.2964,0.1329,0.4039,0.4658,026,Barcelona
13,28,092,03,030,1726,0.5052,0.4948,41.6564,0.1686,0.6518,0.1796,0.0707,0.1107,0.0488,0.0321,0.276,0.1244,0.5052,0.577,092,Felipe II
13,28,092,04,001,1083,0.506,0.494,42.7922,0.1274,0.6777,0.1948,0.2308,0.3084,0.0434,0.0275,0.1947,0.2035,0.4392,0.5513,006,Alcalde Bartolomé González
13,28,092,04,002,1547,0.5133,0.4867,47.7776,0.1157,0.563,0.3213,0.1674,0.2301,0.0329,0.0227,0.1608,0.1629,0.383,0.4576,006,Alcalde Bartolomé González
13,28,092,04,003,1314,0.5152,0.4848,46.5403,0.1233,0.602,0.2747,0.14,0.2032,0.026,0.0148,0.1432,0.1523,0.4106,0.4844,006,Alcalde Bartolomé González
13,28,092,04,004,967,0.5357,0.4643,46.8356,0.1344,0.5626,0.303,0.1055,0.1479,0.0263,0.0179,0.2091,0.1555,0.4217,0.4994,070,Doctor Luengo Rodríguez
13,28,092,04,005,1730,0.5243,0.4757,47.2896,0.1139,0.5821,0.304,0.1254,0.159,0.0307,0.0215,0.1663,0.1446,0.4129,0.4827,070,Doctor Luengo Rodríguez
13,28,092,04,006,1620,0.5167,0.4833,46.7352,0.1315,0.5519,0.3167,0.1617,0.2043,0.0242,0.0192,0.1485,0.181,0.3795,0.4634,070,Doctor Luengo Rodríguez
13,28,092,04,007,1210,0.5074,0.4926,42.7124,0.1463,0.6628,0.1909,0.1967,0.2587,0.029,0.0184,0.2043,0.1672,0.4724,0.5673,006,Alcalde Bartolomé González
13,28,092,04,008,1699,0.5003,0.4997,44.6174,0.1242,0.6504,0.2254,0.1695,0.2054,0.0316,0.0155,0.1707,0.1937,0.4308,0.5343,006,Alcalde Bartolomé González
13,28,092,04,009,2104,0.5105,0.4895,43.4957,0.1431,0.6359,0.221,0.1706,0.2215,0.0283,0.0166,0.1681,0.1627,0.4481,0.5352,006,Alcalde Bartolomé González
13,28,092,04,010,884,0.5079,0.4921,48.5351,0.1143,0.543,0.3428,0.1403,0.1923,0.0294,0.0217,0.1609,0.2039,0.364,0.4572,067,Dos de Mayo
13,28,092,04,011,1672,0.5138,0.4862,46.5891,0.128,0.5825,0.2895,0.1489,0.2069,0.0432,0.0274,0.19,0.1597,0.4005,0.4767,067,Dos de Mayo
13,28,092,04,012,1607,0.504,0.496,49.1618,0.1095,0.532,0.3584,0.1077,0.1431,0.0321,0.0168,0.181,0.1703,0.3676,0.443,067,Dos de Mayo
13,28,092,04,013,2161,0.5067,0.4933,46.1569,0.131,0.5965,0.2726,0.1388,0.1971,0.0378,0.024,0.1842,0.1706,0.4116,0.4963,067,Dos de Mayo
NA,NA,092,04,014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,067,Dos de Mayo
13,28,092,04,015,1230,0.5106,0.4894,47.5894,0.0984,0.5707,0.3309,0.1195,0.1537,0.0234,0.0144,0.1596,0.1641,0.3904,0.4671,067,Dos de Mayo
13,28,092,04,016,1352,0.5281,0.4719,47.2463,0.1036,0.6479,0.2485,0.068,0.105,0.0413,0.0272,0.2467,0.125,0.4736,0.5413,070,Doctor Luengo Rodríguez
13,28,092,04,017,1294,0.5201,0.4799,48.5224,0.1005,0.609,0.2906,0.0348,0.0896,0.0352,0.0232,0.2354,0.1436,0.4304,0.5026,070,Doctor Luengo Rodríguez
13,28,092,04,018,1244,0.5032,0.4968,41.4059,0.1881,0.6238,0.1881,0.0627,0.0844,0.0396,0.0248,0.2663,0.1214,0.5376,0.6119,070,Doctor Luengo Rodríguez
13,28,092,04,019,1657,0.5196,0.4804,44.2028,0.134,0.627,0.239,0.1467,0.1817,0.0439,0.0258,0.1777,0.1671,0.4481,0.538,070,Doctor Luengo Rodríguez
13,28,092,04,020,1225,0.5184,0.4816,46.1837,0.1298,0.5796,0.2906,0.0955,0.1453,0.0385,0.0281,0.2176,0.1434,0.4315,0.5038,070,Doctor Luengo Rodríguez
13,28,092,04,021,1022,0.5264,0.4736,43.2485,0.1517,0.6419,0.2065,0.1047,0.1526,0.0334,0.0254,0.2284,0.1434,0.496,0.579,070,Doctor Luengo Rodríguez
13,28,092,04,022,1134,0.522,0.478,44.0185,0.1508,0.6076,0.2416,0.1517,0.2099,0.0374,0.0249,0.2253,0.1307,0.4559,0.5244,092,Felipe II
13,28,092,04,023,1015,0.535,0.465,46.6975,0.1133,0.5764,0.3103,0.0995,0.1429,0.0311,0.0256,0.1722,0.1716,0.4078,0.4922,067,Dos de Mayo
13,28,092,04,024,1610,0.5224,0.4776,45.141,0.1416,0.5714,0.287,0.1292,0.1646,0.0268,0.0195,0.1679,0.1759,0.4103,0.4978,067,Dos de Mayo
13,28,092,04,025,1977,0.5225,0.4775,47.826,0.1179,0.5721,0.3101,0.088,0.1118,0.0344,0.0229,0.2334,0.1201,0.4283,0.4868,067,Dos de Mayo
13,28,092,04,026,1477,0.52,0.48,46.3277,0.132,0.5809,0.2871,0.0995,0.1483,0.0445,0.0289,0.2379,0.1448,0.4423,0.5172,067,Dos de Mayo
13,28,092,04,027,2036,0.5128,0.4872,41.7308,0.1439,0.6945,0.1616,0.0968,0.1336,0.062,0.0453,0.2593,0.1203,0.5204,0.5915,070,Doctor Luengo Rodríguez
13,28,092,04,028,1041,0.5255,0.4745,44.6609,0.1326,0.6388,0.2286,0.0989,0.1441,0.0432,0.0277,0.2337,0.1273,0.4784,0.5482,092,Felipe II
13,28,092,04,029,871,0.5442,0.4558,46.1412,0.1217,0.6016,0.2767,0.0804,0.1068,0.0458,0.034,0.2667,0.1327,0.4444,0.5124,092,Felipe II
13,28,092,04,030,1849,0.5014,0.4986,42.1579,0.1363,0.7182,0.1455,0.0692,0.1152,0.0551,0.0357,0.2743,0.1374,0.5504,0.6381,067,Dos de Mayo
13,28,092,04,031,2014,0.5055,0.4945,42.3436,0.1529,0.6718,0.1753,0.0626,0.0973,0.0481,0.0299,0.2438,0.1294,0.5164,0.5932,070,Doctor Luengo Rodríguez
13,28,092,04,032,1808,0.5199,0.4801,42.7434,0.13,0.7146,0.1554,0.0697,0.1305,0.0445,0.028,0.2308,0.144,0.5289,0.6179,070,Doctor Luengo Rodríguez
13,28,092,04,033,1165,0.5313,0.4687,46.1339,0.1227,0.6017,0.2755,0.079,0.1245,0.0352,0.0205,0.2202,0.1592,0.4393,0.5225,070,Doctor Luengo Rodríguez
13,28,092,04,034,1724,0.5151,0.4849,42.1839,0.1618,0.6595,0.1787,0.0766,0.1125,0.0464,0.0298,0.2761,0.1445,0.5038,0.5889,067,Dos de Mayo
13,28,092,04,035,2569,0.5138,0.4862,34.9077,0.2402,0.7069,0.0529,0.0366,0.0697,0.061,0.0405,0.2894,0.0966,0.6183,0.6844,067,Dos de Mayo
13,28,092,04,036,1947,0.5152,0.4848,40.0981,0.1977,0.661,0.1412,0.0473,0.1002,0.057,0.0391,0.3009,0.1039,0.5685,0.6344,067,Dos de Mayo
13,28,092,04,037,2316,0.5082,0.4918,37.5825,0.2185,0.6839,0.0976,0.0384,0.0587,0.0586,0.0387,0.3199,0.0945,0.6144,0.6785,070,Doctor Luengo Rodríguez
13,28,092,04,038,1097,0.5196,0.4804,40.7056,0.1641,0.7138,0.1222,0.0428,0.0902,0.0654,0.0545,0.2715,0.1144,0.5573,0.6292,070,Doctor Luengo Rodríguez
13,28,092,04,039,1712,0.5099,0.4901,33.3411,0.257,0.6857,0.0572,0.052,0.1174,0.0346,0.0228,0.4017,0.1072,0.7201,0.8066,070,Doctor Luengo Rodríguez
13,28,092,04,040,3322,0.4997,0.5003,28.5009,0.3173,0.6656,0.0172,0.053900000000000003,0.0882,0.0445,0.0295,0.5653,0.0693,0.8294,0.8911,070,Doctor Luengo Rodríguez
13,28,092,04,041,2140,0.485,0.515,28.6318,0.3164,0.6668,0.0168,0.0411,0.0612,0.039,0.0301,0.5612,0.0566,0.8544,0.9057,070,Doctor Luengo Rodríguez
13,28,092,04,042,3742,0.5086,0.4914,30.3511,0.2576,0.7154,0.027,0.1387,0.197,0.0421,0.0288,0.4017,0.1321,0.7001,0.8067,070,Doctor Luengo Rodríguez
13,28,092,04,043,3142,0.5099,0.4901,29.5719,0.3132,0.6607,0.0261,0.0662,0.0834,0.0491,0.0366,0.5241,0.0659,0.7947,0.8508,070,Doctor Luengo Rodríguez
13,28,092,04,044,1322,0.5121,0.4879,41.7027,0.1853,0.6263,0.1884,0.0477,0.0666,0.052,0.0353,0.3027,0.0966,0.5645,0.6249,070,Doctor Luengo Rodríguez
13,28,092,04,045,1170,0.5137,0.4863,31.7863,0.2795,0.6761,0.0444,0.0479,0.0658,0.0332,0.0273,0.4187,0.1009,0.7509,0.8351,070,Doctor Luengo Rodríguez
13,28,092,04,046,2160,0.5037,0.4963,30.5361,0.2898,0.6745,0.0356,0.094,0.163,0.0437,0.0339,0.4061,0.1898,0.6402,0.7901,070,Doctor Luengo Rodríguez
13,28,093,01,001,3232,0.4972,0.5028,43.8895,0.151,0.6637,0.1853,0.1265,0.1563,0.0503,0.0401,0.4431,0.10780000000000001,0.5281,0.5918,049,Cercedilla
13,28,094,01,001,1586,0.4855,0.5145,39.6677,0.1828,0.6961,0.1211,0.1816,0.2182,0.0347,0.0224,0.3642,0.1875,0.5216,0.642,254,Soto del Real
13,28,095,01,001,2711,0.4854,0.5146,39.9052,0.194,0.6665,0.1394,0.204,0.2623,0.0394,0.0302,0.2966,0.1489,0.5231,0.6146,230,Robledo de Chavela
