grupo,tipo,nombre,X,Y
comercio,hairdresser,Carré Peluqueros,-3.8056474,40.4333105
comercio,convenience,24 H,-3.80725,40.4317772
hosteleria,bar,XQ Tapas,-3.8073613,40.4322544
comercio,travel_agent,Pasifika,-3.8070279,40.4329592
comercio,beauty_shop,Jane & Chlôe - Nails Madrid,-3.8062653,40.4325779
hosteleria,restaurant,Sentidós,-3.8061984,40.433856
hosteleria,restaurant,Tes 60,-3.8064103,40.4339615
hosteleria,restaurant,Marengo,-3.8068114,40.4329016
hosteleria,cafe,Cafetería Castilla,-3.3485587,40.4834656
hosteleria,cafe,Cafetería Letycia,-3.3479737,40.4837767
comercio,hairdresser,Peluquería Karma,-3.3481415,40.483686
hosteleria,bar,Encinas Rock Pub,-3.3568458,40.4819376
hosteleria,cafe,Cafetería La Locura,-3.3562582,40.4818912
comercio,hairdresser,Peluquería de Caballeros Aurel,-3.356485,40.483013
comercio,doityourself,Bricolaje Rodil,-3.3554499,40.4823065
comercio,car_dealership,M&C Cars,-3.3561191,40.4822452
comercio,hairdresser,Peluqueros Basalo,-3.3561701,40.4823962
hosteleria,pub,La Taberna de Antonio,-3.3572835,40.4834238
hosteleria,cafe,Cafetería La Morada,-3.3558461,40.4819355
comercio,furniture_shop,Muebles Castro,-3.3564239,40.482676
hosteleria,fast_food,Don Kebap,-3.3565182,40.4819686
comercio,furniture_shop,Muebles Toscapino,-3.356355,40.4822105
comercio,computer_shop,Gárgola,-3.3559566,40.4829162
comercio,hairdresser,Peluquería Blanco y Negro,-3.3560519,40.4834816
comercio,laundry,Lavar & Go,-3.3559748,40.4837487
comercio,hairdresser,Centro de Estética V&A,-3.3559644,40.4829529
comercio,sports_shop,Deportes Dean,-3.3545364,40.4826559
hosteleria,cafe,Café Casablanca,-3.3561767,40.4833955
comercio,hairdresser,Chass,-3.6970176,40.3571589
hosteleria,restaurant,A'Gaviotiña,-3.6974455,40.3581566
hosteleria,bar,A'Gaviotiña II,-3.6974466,40.3582212
comercio,chemist,Zepellín,-3.6969610999999998,40.3567016
comercio,butcher,Carnicería Los Ángeles,-3.6970263,40.3560793
comercio,hairdresser,Ámbar,-3.6982577,40.3550497
comercio,hairdresser,Trocadero,-3.6982791,40.3543113
comercio,optician,J. García,-3.6974543,40.3583002
hosteleria,bar,La Torre,-3.6974598,40.3583559
comercio,clothes,Cati,-3.69811,40.3550113
hosteleria,bar,Las Vegas,-3.696992,40.3569464
comercio,beauty_shop,NA,-3.6970069,40.3570727
comercio,clothes,Camisería Belina,-3.6978396,40.3545506
comercio,butcher,Gourmet,-3.6977028,40.3556903
comercio,beauty_shop,Wey Wey Uñas,-3.6972461,40.3558748
comercio,bakery,Panflor,-3.697219,40.3565386
comercio,optician,Juan Antonio de los Ríos,-3.6972428,40.3564828
comercio,hairdresser,Trazzos,-3.696478,40.3561141
comercio,clothes,BeLina,-3.6971878,40.3565941
hosteleria,bar,En Ca Juancar,-3.6989421,40.3541767
comercio,hairdresser,Stilís,-3.697302,40.3553339
comercio,bakery,Jaramillo,-3.69762,40.3559553
hosteleria,pub,Taberna El Ruedo,-3.696971,40.3567835
comercio,jeweller,Garrido,-3.6980683,40.3540506
comercio,mobile_phone_shop,Llamaya,-3.6976715000000002,40.3557586
comercio,car_dealership,Kia Motors,-3.6934586,40.3678285
comercio,beauty_shop,A-Skin,-3.6970963,40.382016900000004
comercio,furniture_shop,Muy Mucho,-3.694488,40.3977611
comercio,butcher,La Central del Buen Gusto,-3.6984415,40.3863523
hosteleria,restaurant,Delicias del Museo,-3.6985521,40.3866993
hosteleria,bar,D'Guille,-3.6942754,40.3910166
comercio,mobile_phone_shop,Movil Casa,-3.6946169,40.3934511
comercio,clothes,Abba,-3.694476,40.3978512
hosteleria,bar,Layka,-3.6941368,40.3975205
comercio,optician,Multiópticas,-3.6941459,40.3975868
comercio,optician,Óptica Pina,-3.6945437,40.3975284
hosteleria,restaurant,El Tenedor,-3.6945431,40.3973103
comercio,clothes,Rober,-3.6943939,40.3953992
comercio,mobile_phone_shop,Vodafone,-3.6943192,40.3960364
hosteleria,bar,El Deleite,-3.6944988,40.3976535
hosteleria,bar,Cervecería La Cucaña,-3.6934744,40.4009086
comercio,hairdresser,Jalid,-3.6933071,40.4008991
comercio,hairdresser,Trigal,-3.6946584,40.3975351
hosteleria,bar,Ochenta y Ocho,-3.6944647,40.397935
comercio,supermarket,Condis,-3.6945541,40.3971954
comercio,shoe_shop,Pisotones,-3.6945331,40.3973449
comercio,clothes,S & P,-3.6944648,40.3979858
hosteleria,cafe,El Rincón Guay,-3.6944125,40.3983873
comercio,hairdresser,Aires,-3.6944154,40.3985649
comercio,clothes,Amichi,-3.6943896,40.3986419
turismo,guesthouse,Hostal Asturias,-3.6945407,40.3986637
comercio,bakery,Granier,-3.6944597,40.3980285
hosteleria,fast_food,Domino's,-3.6940353,40.3984284
hosteleria,cafe,Hita,-3.6943771,40.3987532
comercio,convenience,Alimentación (Chino),-3.6944199,40.3983266
hosteleria,fast_food,Kebab Delicias,-3.6929224,40.4008901
comercio,beauty_shop,Uñas Delicias,-3.6933962,40.400907
hosteleria,restaurant,Takos al Pastor,-3.7067187,40.4147996
hosteleria,fast_food,Feltman's Hot Dog,-3.7001798,40.4167973
hosteleria,restaurant,Thai Orchid,-3.696901,40.420541
hosteleria,restaurant,Al Jaima La Cocina del Desierto 2,-3.6974467,40.420856
hosteleria,restaurant,Olivia te cuida,-3.6958168,40.4257264
hosteleria,restaurant,La Clueca,-3.6781689,40.4172099
hosteleria,restaurant,Phuket Thai,-3.6944918,40.4102599
hosteleria,fast_food,Kebabchi Jalo,-3.7008873,40.4097056
hosteleria,restaurant,Vips,-3.7068857,40.4206434
hosteleria,restaurant,llaollao.,-3.7044004,40.4180812
hosteleria,pub,Tagomao,-3.3513424,40.48711
comercio,beauty_shop,Centro de Uñas Beny,-3.3533591,40.4875905
comercio,hairdresser,Peluquería Milagros Lourdes,-3.3534482,40.487709
comercio,travel_agent,Costa Este,-3.3531639,40.4873315
comercio,gift_shop,Regalos Zong,-3.3525138,40.4869187
comercio,bookshop,Librería Grafiletra,-3.3511007,40.4871369
hosteleria,pub,Bar Alcarreño,-3.3511468,40.4871298
comercio,beauty_shop,Centro de Estética Vicente Ortega,-3.3518195,40.4870157
hosteleria,cafe,Café Bar Flores,-3.3532362,40.4874305
comercio,clothes,Boutique Nubes,-3.353325,40.4875501
comercio,vending_any,Abierto Hasta el Amanecer,-3.351051,40.4871534
comercio,convenience,Alimentación,-3.3512385,40.487124
comercio,beauty_shop,Planeta Sol,-3.3514908,40.4870784
hosteleria,cafe,Café del Alba,-3.3523628,40.4869449
comercio,convenience,Alimentación,-3.3531419,40.4873013
comercio,bakery,NA,-3.3531838,40.4873537
comercio,vending_any,Abierto Hasta el Amanecer,-3.3510716,40.4871503
comercio,sports_shop,Outlet Sport,-3.3308114,40.5059386
comercio,supermarket,La Plaza de DIA,-3.6093147,40.031941
hosteleria,cafe,Renato,-3.7050934,40.3499027
hosteleria,cafe,Alcocer,-3.7052168,40.3499113
comercio,furniture_shop,Casa,-3.3317842,40.5065103
comercio,toy_shop,Juguetilandia,-3.3316343,40.5066139
comercio,clothes,Clickling Bricks,-3.3320386,40.5063083
comercio,bakery,Animari,-3.6725469,40.4295828
comercio,bakery,Venecia,-3.6973261,40.4551332
turismo,hotel,Hostal Miguel de Cervantes,-3.3673939,40.4825989
hosteleria,fast_food,Telepizza,-3.6952507,40.3731576
hosteleria,restaurant,NA,-3.6917035,40.3674818
comercio,greengrocer,Hada,-3.6983045,40.3535264
comercio,hairdresser,Gemma,-3.6999355,40.3526977
comercio,bakery,Panadería Supan,-3.3734274,40.4965097
comercio,hairdresser,Peluquería Gaspar Sánchez,-3.3738672,40.4965254
comercio,florist,Flores Área Verde,-3.3731596,40.496497
hosteleria,pub,Cervecería El Barrio,-3.3535127,40.4883211
comercio,hairdresser,Peluquería Diana,-3.3533081,40.4880736
hosteleria,restaurant,Restaurante Saudade,-3.3534298,40.4882141
hosteleria,bar,La Tabernita Tupamaro,-3.3533828,40.4881571
hosteleria,restaurant,Varadero 23,-3.793177,40.4376295
hosteleria,restaurant,Tasty,-3.7937474,40.4376979
comercio,beauty_shop,Hera,-3.79394,40.437602
comercio,newsagent,Quiosco,-3.793957,40.4375738
hosteleria,restaurant,Brujas,-3.7941641,40.4374919
hosteleria,restaurant,a.n.e.l,-3.7944008,40.4373801
hosteleria,pub,Stop & Love,-3.7938851,40.437629
comercio,convenience,NA,-3.7901827,40.4393201
comercio,beauty_shop,Tokyo Nails Shop,-3.7920749,40.4384281
comercio,optician,Centro Óptico Somosaguas,-3.792116,40.4383415
comercio,furniture_shop,El Almacén de la Casa,-3.7907601,40.4390976
comercio,beauty_shop,Ars Chakra,-3.790289,40.4392715
hosteleria,cafe,La Ingrata,-3.7913336,40.4388622
hosteleria,restaurant,L' Altro Mondo,-3.7895869,40.4395959
comercio,clothes,El Mundo de Marieta,-3.7921505,40.4382689
hosteleria,restaurant,Mesón O'Grove,-3.7250688,40.4135861
comercio,hairdresser,Peluquería Novopelo,-3.3546056,40.4884074
comercio,bookshop,Librería Gar-Var,-3.3536011,40.4879136
hosteleria,pub,La Gaviota Tapería,-3.354897,40.488463
hosteleria,pub,Cervecería La Susana,-3.3542482,40.4877919
comercio,convenience,Alimentación,-3.3547614,40.4877668
comercio,clothes,Intermoda,-3.354825,40.4878512
hosteleria,cafe,Bar La Jirafa de Alcalá,-3.355454,40.4886265
comercio,clothes,Modas Puri,-3.3524305,40.4869329
comercio,hairdresser,Peluquería Aires,-3.3536535,40.4879795
hosteleria,pub,Bar Jabalí,-3.353907,40.4883079
hosteleria,pub,Mesón Castellano,-3.3542638,40.488772
hosteleria,pub,Bar Yllan,-3.3546613,40.4876291
comercio,furniture_shop,NA,-3.3553709,40.4889134
comercio,hairdresser,Peluquería Elena Palancar,-3.3554311,40.4872772
hosteleria,pub,Bar J.L.,-3.3538147,40.4881834
hosteleria,fast_food,Europa Kebab II,-3.3540733,40.4885336
comercio,convenience,Alimentación,-3.3541684,40.4886547
comercio,butcher,Carnicería Roberto Jáñez,-3.3539654,40.4883944
hosteleria,cafe,Bar Café Asturias,-3.3551206,40.4881154
hosteleria,cafe,Cafetería Coruña,-3.3539847,40.4884164
hosteleria,pub,Bar Bodega Soto,-3.3539991,40.4884372
comercio,beauty_shop,Depilaciones Henares,-3.3550997,40.4868673
comercio,shoe_shop,Calzados Austria,-3.3544039,40.4867753
comercio,greengrocer,Frutas Fruit Europa,-3.3541293,40.4868974
comercio,greengrocer,Frutas Kamar,-3.3542397,40.487075
comercio,bakery,Panadería Toñi,-3.3557962,40.4870846
hosteleria,pub,Bar Casa Juanjo,-3.3558466,40.4871474
hosteleria,fast_food,Kebab Pizzería Tui,-3.3542184,40.486534
hosteleria,pub,Bar Viena,-3.3543141,40.4865061
comercio,hairdresser,Peluquería Low Cost,-3.3559122,40.4877224
hosteleria,fast_food,Telepizza,-3.354417,40.4864886
comercio,beauty_shop,Daniela,-3.3507723,40.4862321
comercio,chemist,Clarel,-3.6988769,40.4210117
hosteleria,restaurant,Gaudium,-3.6991118,40.4331698
hosteleria,restaurant,Airiños,-3.6986432,40.4334585
hosteleria,restaurant,La Entretenida,-3.6977511,40.4141541
hosteleria,bar,La Guinguette,-3.7106211,40.4135047
hosteleria,bar,Kubo King,-3.6830571,40.4066616
hosteleria,restaurant,Vi Cool,-3.7006181,40.4139211
comercio,shoe_shop,NA,-3.7001211,40.4129781
hosteleria,restaurant,Bazaar,-3.6974168,40.4213354
hosteleria,bar,The Sherry Corner,-3.7090554,40.4152668
comercio,butcher,Alma de Julián Becerro,-3.7099996,40.4119524
hosteleria,cafe,Café Belén,-3.6966312,40.424265
comercio,beauty_shop,Lashes & Go,-3.6937966,40.4236168
comercio,hairdresser,Peluquerías Low Cost,-3.3657599,40.5006971
comercio,convenience,Alimentación,-3.3655239,40.5003327
hosteleria,restaurant,Bacanal,-3.693574,40.3926722
hosteleria,bar,Cerveriz Bar,-3.7091351,40.4157074
hosteleria,bar,El Cabañón,-3.7183985,40.4311808
hosteleria,bar,Vides,-3.6973069,40.4209558
comercio,beauty_shop,Ideal,-3.783843,40.397685
comercio,beauty_shop,IBO,-3.7838556,40.397746
comercio,optician,Alain Afflelou,-3.7839344,40.3980131
comercio,clothes,Arcadia,-3.7839869,40.3982401
comercio,laundry,5àsec,-3.7840264,40.3983664
comercio,clothes,Ignacio Díez,-3.7840476,40.3984794
comercio,beauty_shop,Miss Uñas,-3.7835684,40.3976637
hosteleria,restaurant,Natural Sushi Bar,-3.7839549,40.3981355
hosteleria,restaurant,Pizzería La Befana,-3.7940178,40.4382074
hosteleria,restaurant,Casa Justo,-3.7940831,40.4381777
comercio,hairdresser,ToPeluqueros,-3.7944659,40.4380017
hosteleria,restaurant,Va & Ven,-3.7941439,40.4381469
hosteleria,fast_food,NA,-3.9708958,40.679261
comercio,bakery,La Tahona Ecológica,-3.9704096,40.6787832
hosteleria,restaurant,NA,-3.9589561,40.6795494
hosteleria,restaurant,Huerta 33,-3.9705849,40.6804775
comercio,car_dealership,Car Center,-3.3453063,40.4962781
hosteleria,restaurant,NA,-3.6996301,40.4221131
hosteleria,restaurant,Tierra Burrito Bar,-3.7050109,40.4480055
hosteleria,bar,Bar El Refugio,-3.3622458,40.4919189
hosteleria,restaurant,Khachapuri,-3.6982314,40.420038
comercio,supermarket,Ahorramás,-4.0908382,40.671691
comercio,butcher,Jiménez Barbero,-4.0911656,40.672639
comercio,gift_shop,Almoneda de Montecristo,-4.091116,40.6725729
hosteleria,pub,Casa Lerma,-4.0910516,40.6725241
hosteleria,pub,El rincón de la sierra,-4.0909188,40.6724153
comercio,hairdresser,Athina Estilistas,-4.0906077,40.6717704
hosteleria,restaurant,La Calleja,-4.091246,40.6727936
hosteleria,bar,Valverde,-3.702137,40.4207199
hosteleria,restaurant,Cafetería Lily,-3.7091456,40.4232275
hosteleria,restaurant,Restaurante La Huella,-3.3679173,40.4798242
comercio,supermarket,Dia,-3.5939378,40.029841
comercio,supermarket,Ahorramás,-3.6041903,40.0292397
hosteleria,restaurant,Timesburg,-3.6784939,40.4380783
hosteleria,restaurant,Koldovinia Taberna,-3.6366443,40.4378974
hosteleria,pub,Sumus,-3.362887,40.4924564
hosteleria,restaurant,Koldovinia Taberna,-3.6372142,40.4377393
hosteleria,bar,Bar social,-3.454904,41.0780338
comercio,butcher,Carnicería Enrique,-3.3525995,40.4834935
comercio,doityourself,Reinstalgas,-3.3518054,40.4838335
hosteleria,bar,Bar Los Arcos,-3.3513697,40.4840862
comercio,hairdresser,Peluquería Venual,-3.3510453,40.4842545
comercio,bakery,Panadería Arancha,-3.3496957,40.4841906
hosteleria,bar,La Gola,-3.3534701,40.510162
hosteleria,bar,Los Mariscos,-4.1480096,40.5913903
hosteleria,restaurant,Mesón 5 Bellotas,-4.1478475,40.591358
comercio,clothes,Can-Can,-4.148191,40.5915549
hosteleria,cafe,Paco Pastel,-4.14839,40.5915316
hosteleria,cafe,Café Central,-4.1488788,40.5915881
hosteleria,restaurant,Las Viandas,-4.1488957,40.5912048
comercio,bookshop,Quesada,-4.1475622,40.5915456
comercio,hairdresser,Julio Martín,-4.1480905,40.5915359
hosteleria,bar,Villanueva,-4.1476737,40.5913999
comercio,clothes,La Tienda de Ale,-4.1477463,40.5915859
hosteleria,restaurant,Ku4tro,-4.1488981,40.5911417
hosteleria,pub,Brindis Pub,-3.7026484,40.4195594
hosteleria,restaurant,Restaurante Panam,-3.3676398,40.4816605
hosteleria,restaurant,La Estrella de Galicia,-3.6573261,40.5175358
hosteleria,restaurant,Restaurante El Mirador de los Tupamaro,-3.3438562,40.4841649
hosteleria,restaurant,Restaurante Sacromonte II,-3.3439807,40.4841284
hosteleria,restaurant,Los Sabores de Geles,-3.711769,40.8582727
comercio,clothes,Snapo,-3.7025251,40.425129
comercio,supermarket,La tienda de Mariano,-3.7098084,40.8581381
comercio,supermarket,Autoservicio Alcampo - Merche y Ana,-3.7104896,40.8580861
comercio,butcher,Carnicería Hermanos Madrigal,-3.3712625,40.4771309
comercio,toy_shop,Jugueterías Nanos,-3.3716727,40.47714
comercio,hairdresser,Peluquería Eva,-3.3714832,40.4772845
hosteleria,pub,Bar Bodega Ortiz,-3.3713857,40.4772801
hosteleria,pub,Mesón Los Reales,-3.3712584,40.4772736
comercio,convenience,Alimentación,-3.3720258,40.4773184
comercio,car_dealership,Cars Alcalá,-3.3711767,40.477715
comercio,mobile_phone_shop,Movistar,-3.3728505,40.478031
comercio,hairdresser,Peluquería Machado,-3.3722605,40.47754
comercio,computer_shop,Servicio Técnico HP,-3.6720594,40.441372
hosteleria,restaurant,Bar Restaurante El Cruce,-3.7094629,40.9432432
hosteleria,bar,Kubo King,-3.6972145,40.4066797
hosteleria,bar,La Chulapa en Mayrit,-3.6993839,40.4069506
hosteleria,restaurant,Restaurante Sexto Sentido,-3.363271,40.4798341
hosteleria,restaurant,Pura Vida Vegan Bar,-3.7090334,40.410156
hosteleria,restaurant,Puerta al sol by Chicote,-3.7043301,40.4170232
comercio,department_store,Cortistor,-3.6424176,40.406004
comercio,bicycle_shop,Tienda Monociclos,-3.6672395,40.4051111
hosteleria,restaurant,Cookaluzka,-3.6691122,40.4083178
comercio,supermarket,Ahorramás,-3.5979648,40.0326367
hosteleria,restaurant,Restaurante La Era,-3.6620776,40.9438074
hosteleria,restaurant,Pulcinella,-3.6964968,40.4246347
hosteleria,restaurant,El Tejar de Somontes,-3.75307,40.4805855
comercio,convenience,Alimentación,-3.3722065,40.4774873
hosteleria,restaurant,Bayres Beef,-3.6756525,40.4482389
comercio,jeweller,Ampudia Joyeros,-3.3475644,40.4855892
hosteleria,pub,NA,-3.3439127,40.4843089
hosteleria,bar,Bar Madrid,-3.5814269,40.4718031
comercio,stationery,Gala,-3.5811877,40.4714647
comercio,bakery,La Panera,-3.7034429,40.4748284
comercio,kiosk,NA,-3.7041437,40.4744648
comercio,convenience,Óscar,-3.7044173,40.4745125
comercio,butcher,Tomé,-3.7045018,40.474483
comercio,laundry,Marta,-3.7043149,40.4745281
comercio,convenience,Autoservicio Altamira,-3.7041045,40.4742742
hosteleria,restaurant,La pizza Italia,-3.6300279,40.4103413
comercio,bakery,El caprichito,-3.7047591,40.4741596
comercio,hairdresser,Don Peine,-3.7052916,40.4743974
comercio,stationery,Togori,-3.7053318,40.4744769
comercio,greengrocer,NA,-3.7061606,40.4740479
comercio,hairdresser,Kibo,-3.70628,40.474052
comercio,greengrocer,Joaquín,-3.7055298,40.4740846
comercio,convenience,NA,-3.7030186,40.4748067
comercio,gift_shop,Híper Euro,-3.7051015,40.4744475
comercio,bakery,A tu estilo,-3.706035,40.4743863
comercio,convenience,Chino,-3.7842,40.4472901
comercio,greengrocer,St Agapito,-3.7845266,40.4473248
comercio,hairdresser,Ebel•a,-3.7839301,40.4472726
hosteleria,bar,Taberna la Cañería,-3.784342,40.447307
comercio,beauty_shop,Bella Secret,-3.7841186,40.4472914
comercio,beauty_shop,Khalê imagen personal,-3.4632047,40.4492678
comercio,clothes,Mulán,-3.5329815,40.4267193
comercio,bicycle_shop,Vuk Bikes - Taller de bicicletas,-3.7147488,40.4036085
comercio,furniture_shop,El Almacen del Pino,-4.0205732,40.6268919
comercio,furniture_shop,El Almacén del Pino,-3.7262052,40.4140557
comercio,furniture_shop,El Almacen del Pino,-3.7131872,40.3331181
comercio,furniture_shop,El Almacen del Pino,-3.479582,40.4995746
comercio,car_wash,Lavadero Ecológico,-3.7453378,40.2962907
hosteleria,restaurant,Cafetería Blanco,-3.6503907,40.4378654
comercio,bakery,Churreria,-3.735755,40.326917
hosteleria,bar,NA,-3.7365463,40.3275325
hosteleria,bar,NA,-3.7368252,40.3277758
hosteleria,bar,NA,-3.7365516,40.3275693
hosteleria,bar,NA,-3.7365489,40.3274711
comercio,bicycle_rental,Bicimad Segovia 45,-3.7175287,40.4137352
comercio,hairdresser,Salón nuevo estilo,-4.0154412,40.7295467
hosteleria,pub,Bar El Portón,-3.6925878,40.3543679
hosteleria,pub,Bar Pizarro,-3.6926132,40.3545621
hosteleria,restaurant,Menta y Cilantro,-3.5760332,40.4459968
hosteleria,restaurant,El Brasero de Don Pedro,-3.5712739,40.4493624
hosteleria,restaurant,Restaurante Todo Carne,-3.5622138,40.4284807
comercio,bakery,NA,-3.6065151,40.4228822
hosteleria,bar,Matador,-3.7027758,40.4147201
hosteleria,restaurant,El Tenedor de Oro,-3.6080699,40.4490478
hosteleria,bar,Matador,-3.7029709,40.4145746
turismo,hotel,hotel courtyard princessa,-3.7146156,40.429898
comercio,supermarket,Aldi,-3.6507679,40.4751677
comercio,supermarket,Carrefour Market,-3.5055273,40.5967121
hosteleria,bar,Bar Dádelos,-3.5007066,40.5995095
hosteleria,bar,Bar La Isla,-3.5011676,40.5993231
hosteleria,cafe,Churrerría Regina,-3.5017213,40.597341
hosteleria,bar,Bar Hidalgo,-3.7105052,40.4542486
turismo,hotel,Hotel Foxa Molino de Cantarranas,-3.3218529,40.2363664
comercio,bicycle_shop,La Veloceta,-3.7388077,40.3732204
hosteleria,cafe,Rosi La Loca,-3.7029069,40.4157689
hosteleria,fast_food,Papa John's,-3.7020086,40.3167377
comercio,convenience,Tienda de alimentación,-3.6968254,40.3180751
hosteleria,fast_food,Asador de pollos,-3.6979917,40.3167755
comercio,greengrocer,Vidasana,-3.6996428,40.3167661
hosteleria,bar,La Pocha,-3.6988741,40.4457997
hosteleria,fast_food,Dónde Lucas y Jacobo,-3.7050287,40.4965728
comercio,vending_any,Tickets,-3.6159745,40.4654488
comercio,vending_parking,Parquímetro,-3.6207247,40.4707552
comercio,vending_parking,Parquímetro,-3.6236436,40.4690453
comercio,vending_parking,NA,-3.623313,40.4676037
comercio,vending_parking,Parquímetro,-3.6202486,40.4679934
comercio,vending_parking,Parquímetro,-3.6126244,40.4689545
