Hospital,Especialidad,total_pacientes,media_tiempo_dias,ano,semana
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Odontoestomatología,0,0,2020,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,188,23.83,2022,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,193,25.24,2022,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,181,24.29,2022,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,176,26.04,2022,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,176,25.36,2022,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,NA,NA,2022,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,185,29.86,2022,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,164,36.31,2022,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,191,35.71,2022,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,82.35,2022,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,76.24,2022,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,69.24,2022,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,62.24,2022,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,55.24,2022,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,220,47.42,2022,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,216,41.77,2022,29
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,197,41.69,2022,28
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,201,42.85,2022,27
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,185,48.91,2022,25
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,183,45.69,2022,24
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,177,47.49,2022,23
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,185,50.33,2022,22
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,193,53.84,2022,21
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,204,51.48,2022,20
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,208,50.26,2022,19
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,210,50.98,2022,18
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,215,46.24,2022,17
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,212,49.12,2022,16
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,202,45.77,2022,15
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,205,42.24,2022,14
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,207,36.97,2022,12
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,210,36.26,2022,11
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,207,31.81,2022,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,189,31.38,2022,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,183,32.01,2022,8
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,170,29.72,2022,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,181,29.95,2022,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,171,30.49,2022,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,179,27.3,2022,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,176,33.8,2022,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,179,33.14,2022,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,182,28.92,2022,1
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,160,8.98,2021,51
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,160,15.4,2021,50
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,161,29.33,2021,49
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,156,28.49,2021,48
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,154,28.5,2021,47
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,148,28.52,2021,46
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,150,25.91,2021,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,147,24.81,2021,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,135,14.81,2021,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,145,21.27,2021,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,155,19.9,2021,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,165,16.17,2021,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,142,15.8,2021,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,150,17.14,2021,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,112,22.47,2021,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,114,23.55,2021,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,131,25.18,2021,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,126,26.13,2021,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,130,25.31,2021,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,130,23.63,2021,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,133,11.53,2021,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,127,20.31,2021,29
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,113,23.16,2021,28
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,125,21.9,2021,27
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,120,19.9,2021,26
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,110,23.71,2021,25
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,114,23.22,2021,24
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,121,19.27,2021,23
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,127,16.25,2021,22
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,117,10.16,2021,21
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,105,12.5,2021,20
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,98,13.51,2021,19
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,101,13.99,2021,18
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,106,16.02,2021,16
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,117,14.73,2021,15
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,123,16.24,2021,14
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,118,13.26,2021,13
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,125,13.9,2021,12
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,130,13.43,2021,11
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,125,11.7,2021,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,123,8.29,2021,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,113,9.56,2021,8
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,97,10.98,2021,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,83,10.83,2021,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,78,10.34,2021,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,73,9.18,2021,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,66,12.26,2021,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,71,12.25,2021,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,50,9.02,2021,1
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,49,8.66,2020,51
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,51,8.38,2020,50
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,52,8.69,2020,49
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,52,6.62,2020,48
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,48,8.78,2020,47
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,52,6.67,2020,46
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,50,9.02,2020,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,43,8.34,2020,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,48,9.58,2020,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,48,9.65,2020,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,52,8.4,2020,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,58,7.38,2020,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,56,8.65,2020,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,50,7.3,2020,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,46,10.82,2020,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,58,7.61,2020,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,55,9.89,2020,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,57,14.05,2020,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,59,11.44,2020,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,59,12.87,2020,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,72,12.34,2020,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,68,10.65,2020,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,64,9.51,2020,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,60,9.98,2020,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,67,14.62,2020,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,72,9.25,2020,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,68,9.62,2020,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,68,9.62,2020,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Ginecología,74,12.35,2020,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,77,16.71,2022,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,73,16.53,2022,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,63,13.54,2022,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,64,15.08,2022,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,65,11.06,2022,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,NA,NA,2022,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,67,10.92,2022,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,53,13.43,2022,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,55,13.74,2022,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,44.72,2022,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,40.48,2022,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,34.73,2022,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,27.73,2022,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,21.38,2022,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,16.4,2022,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,10.54,2022,29
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,8.16,2022,28
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,38,7,2022,27
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,6.45,2022,25
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,35,6.57,2022,24
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,38,8.53,2022,23
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,32,11.32,2022,22
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,30,13.15,2022,21
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,32,12.67,2022,20
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,10.68,2022,19
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,39,12.34,2022,18
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,13,2022,17
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,50,11.3,2022,16
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,49,11.59,2022,15
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,50,9.92,2022,14
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,43,8.66,2022,12
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,41,12.74,2022,11
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,47,12.59,2022,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,58,13.61,2022,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,62,12.33,2022,8
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,66,14.7,2022,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,62,14.63,2022,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,68,14.33,2022,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,72,11.53,2022,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,60,16.51,2022,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,62,16.49,2022,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,61,15.19,2022,1
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,60,8.58,2021,51
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,60,10.23,2021,50
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,63,16.22,2021,49
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,67,12.14,2021,48
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,58,14.89,2021,47
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,60,17.13,2021,46
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,58,15.29,2021,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,59,13.72,2021,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,64,11.86,2021,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,68,11.66,2021,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,62,10.64,2021,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,57,8.15,2021,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,44,6.13,2021,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,35,9.25,2021,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,5.3,2021,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,30,5.84,2021,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,28,9,2021,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,31,12,2021,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,8.82,2021,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,28,13.31,2021,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,11.14,2021,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,38,11.27,2021,29
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,39,9.33,2021,28
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,38,9.52,2021,27
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,35,8.96,2021,26
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,33,8.67,2021,25
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,7.53,2021,24
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,29,7.3,2021,23
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,31,7.68,2021,22
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,31,8.41,2021,21
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,35,5.52,2021,20
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,31,9.05,2021,19
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,44,9.14,2021,18
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,47,10.85,2021,16
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,40,14.69,2021,15
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,44,11.76,2021,14
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,42,9.29,2021,13
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,40,8.07,2021,12
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,42,7.39,2021,11
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,5.31,2021,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,31,5.43,2021,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,28,8.04,2021,8
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,30,10.32,2021,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,33,10.73,2021,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,40,8.84,2021,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,44,7.74,2021,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,41,9.97,2021,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,43,11.82,2021,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,22,11.23,2021,1
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,8.78,2020,51
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,7.81,2020,50
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,28,5.11,2020,49
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,4.83,2020,48
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,28,3.12,2020,47
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,19,9.33,2020,46
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,22,11.23,2020,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,6.42,2020,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,8.16,2020,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,11.7,2020,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,32,8.73,2020,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,5.96,2020,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,32,10.79,2020,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,10.76,2020,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,35,14.27,2020,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,39,12.56,2020,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,36,11.96,2020,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,13.54,2020,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,11.32,2020,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,29,9.19,2020,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,27,11.95,2020,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,37,9.87,2020,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,38,9.58,2020,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,30,10.96,2020,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,29,14,2020,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,32,10.5,2020,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,8.37,2020,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,34,8.37,2020,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Neurocirugía,39,9.16,2020,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,938,17.5,2022,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,897,15.33,2022,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,822,14.82,2022,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,754,17.77,2022,41
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,769,15.64,2022,40
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,NA,NA,2022,39
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,682,18.94,2022,38
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,740,27.42,2022,37
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,755,29.09,2022,36
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,67.37,2022,35
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,63.53,2022,34
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,56.68,2022,33
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,49.68,2022,32
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,42.79,2022,31
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,983,35.41,2022,30
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1023,31.71,2022,29
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1050,33.68,2022,28
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1051,34.6,2022,27
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1125,38.36,2022,25
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1201,36.7,2022,24
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1226,34.29,2022,23
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1243,34.53,2022,22
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1348,37.76,2022,21
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1387,37.99,2022,20
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1434,35.27,2022,19
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1464,33.42,2022,18
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1510,30.76,2022,17
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1448,34.62,2022,16
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1383,31.49,2022,15
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1368,29.01,2022,14
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1257,29.11,2022,12
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1230,28.83,2022,11
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1174,27.92,2022,10
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1107,28.63,2022,9
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1169,41.96,2022,8
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1206,42.51,2022,7
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1232,43.01,2022,6
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1275,41.49,2022,5
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1229,43.8,2022,4
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1199,42.68,2022,3
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1189,36.2,2022,2
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1161,33.97,2022,1
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1108,11.65,2021,51
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1075,16.71,2021,50
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1079,29.48,2021,49
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1069,26.08,2021,48
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,1013,25.18,2021,47
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,987,23.1,2021,46
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,966,21.3,2021,45
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,880,18.7,2021,44
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,800,12.12,2021,43
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,765,15.99,2021,42
HOSPITAL FUNDACION JIMENEZ DIAZ,Oftalmología,716,14.38,2021,41
